conc_inicio,conc_fin,bonificacion,efectivo,tpg
36029,32091,,17.15,9.26
15049,32091,,26.0,14.04
36030,32091,,13.55,7.32
36031,32091,,13.55,7.32
27030,32091,,22.9,12.37
15050,32091,,23.95,12.94
27031,32091,,11.95,6.46
32049,32091,,6.75,3.65
32050,32091,,1.55,0.84
27032,32091,,13.0,7.02
36032,32091,,15.6,8.42
36033,32091,,15.1,8.15
15051,32091,,24.45,13.21
32051,32091,,6.75,3.65
27033,32091,,21.35,11.53
15053,32091,,21.85,11.8
15052,32091,,22.9,12.37
15054,32091,,24.95,13.48
27034,32091,,18.2,9.83
15055,32091,,24.45,13.21
15056,32091,,18.2,9.83
27035,32091,,23.95,12.94
36035,32091,,17.15,9.26
32052,32091,,8.35,4.51
15057,32091,,19.75,10.67
32009,32091,,8.35,4.51
32015,32091,,6.25,3.38
32019,32091,,9.9,5.35
27014,32091,,17.15,9.26
36022,32091,,20.8,11.23
27024,32091,,14.05,7.59
32035,32091,,10.9,5.89
27043,32091,,15.6,8.42
32058,32091,,7.8,4.21
15066,32091,,16.65,8.99
36039,32091,,14.55,7.86
36048,32091,,18.2,9.83
27058,32091,,11.45,6.19
27063,32091,,23.4,12.64
27064,32091,,30.2,16.31
36036,32091,,19.25,10.4
32053,32091,,1.55,0.84
15058,32091,,22.9,12.37
15059,32091,,19.25,10.4
15060,32091,,18.2,9.83
15061,32091,,28.6,15.44
32012,32091,,4.15,2.24
32054,32091,,7.8,4.21
27038,32091,,22.9,12.37
27039,32091,,17.15,9.26
15062,32091,,19.75,10.67
15902,32091,,22.9,12.37
15064,32091,,22.9,12.37
32055,32091,,7.3,3.94
32056,32091,,9.9,5.35
15065,32091,,17.7,9.56
27040,32091,,14.05,7.59
27041,32091,,10.9,5.89
32057,32091,,8.35,4.51
27042,32091,,14.05,7.59
36037,32091,,14.55,7.86
27045,32091,,14.05,7.59
32060,32091,,7.3,3.94
32061,32091,,10.4,5.62
36041,32091,,18.2,9.83
27046,32091,,19.25,10.4
36043,32091,,15.1,8.15
36042,32091,,13.55,7.32
15068,32091,,23.4,12.64
36044,32091,,17.7,9.56
15069,32091,,23.95,12.94
32064,32091,,9.9,5.35
36038,32091,,18.2,9.83
32062,32091,,5.2,2.81
36040,32091,,18.2,9.83
15071,32091,,20.8,11.23
27049,32091,,14.05,7.59
32065,32091,,8.85,4.78
32066,32091,,8.35,4.51
27050,32091,,9.35,5.05
27056,32091,,17.7,9.56
32067,32091,,5.2,2.81
32068,32091,,8.35,4.51
36045,32091,,16.15,8.72
15072,32091,,19.25,10.4
32069,32091,,9.9,5.35
27051,32091,,25.5,13.77
36046,32091,,19.75,10.67
27052,32091,,9.35,5.05
15073,32091,,21.35,11.53
27053,32091,,20.8,11.23
32071,32091,,1.55,0.84
27054,32091,,21.35,11.53
36047,32091,,12.5,6.75
15074,32091,,18.2,9.83
32073,32091,,8.85,4.78
15075,32091,,22.9,12.37
36049,32091,,14.55,7.86
36050,32091,,14.05,7.59
27055,32091,,15.1,8.15
32074,32091,,9.35,5.05
32075,32091,,7.3,3.94
32076,32091,,10.4,5.62
15076,32091,,25.5,13.77
32070,32091,,8.85,4.78
32077,32091,,4.7,2.54
15077,32091,,19.75,10.67
15078,32091,,16.65,8.99
15079,32091,,15.1,8.15
36051,32091,,19.25,10.4
32078,32091,,3.65,1.97
27057,32091,,14.55,7.86
36052,32091,,13.55,7.32
27059,32091,,11.45,6.19
15080,32091,,17.15,9.26
36053,32091,,16.65,8.99
27060,32091,,11.95,6.46
32079,32091,,6.25,3.38
15082,32091,,16.65,8.99
32081,32091,,7.3,3.94
36054,32091,,16.65,8.99
15083,32091,,16.65,8.99
15084,32091,,19.25,10.4
15085,32091,,15.6,8.42
27061,32091,,22.9,12.37
32082,32091,,3.1,1.67
15086,32091,,18.75,10.13
27062,32091,,16.15,8.72
36055,32091,,15.6,8.42
15088,32091,,18.75,10.13
15087,32091,,26.0,14.04
36056,32091,,17.7,9.56
15089,32091,,16.15,8.72
32084,32091,,6.25,3.38
32085,32091,,1.55,0.84
32086,32091,,4.7,2.54
36057,32091,,16.15,8.72
36059,32091,,14.05,7.59
36058,32091,,17.7,9.56
36060,32091,,18.2,9.83
27065,32091,,19.75,10.67
32087,32091,,8.85,4.78
32088,32091,,7.8,4.21
36061,32091,,20.8,11.23
32089,32091,,5.2,2.81
32090,32091,,5.2,2.81
32091,32091,,1.55,0.84
32092,32091,,4.7,2.54
15091,32091,,23.4,12.64
15090,32091,,17.15,9.26
15092,32091,,21.85,11.8
27066,32091,,23.95,12.94
27021,32091,,21.35,11.53
32032,32091,,4.15,2.24
27025,32091,,24.95,13.48
32036,32091,,5.7,3.08
32037,32091,,7.3,3.94
15093,32091,,21.85,11.8
32003,32092,,14.05,7.59
15007,32092,,22.9,12.37
32014,32092,,9.9,5.35
36009,32092,,15.1,8.15
15018,32092,,21.35,11.53
15030,32092,,21.35,11.53
36017,32092,,19.25,10.4
27018,32092,,16.65,8.99
36023,32092,,22.35,12.07
32034,32092,,2.1,1.13
36901,32092,,24.95,13.48
36025,32092,,18.2,9.83
15041,32092,,25.5,13.77
32047,32092,,10.9,5.89
32048,32092,,3.1,1.67
27044,32092,,16.65,8.99
32059,32092,,13.0,7.02
32063,32092,,3.1,1.67
27047,32092,,7.3,3.94
15067,32092,,24.45,13.21
27048,32092,,17.7,9.56
32072,32092,,3.65,1.97
32080,32092,,5.7,3.08
32083,32092,,2.6,1.4
27001,32092,,17.15,9.26
15001,32092,,20.3,10.96
36020,32092,,13.0,7.02
27002,32092,,19.25,10.4
32001,32092,,9.35,5.05
15002,32092,,20.8,11.23
32002,32092,,13.0,7.02
27003,32092,,11.95,6.46
15003,32092,,17.7,9.56
36001,32092,,16.65,8.99
15004,32092,,22.35,12.07
15005,32092,,22.35,12.07
15006,32092,,19.75,10.67
36034,32092,,17.7,9.56
27037,32092,,11.45,6.19
15070,32092,,19.25,10.4
15081,32092,,20.3,10.96
32004,32092,,15.6,8.42
36003,32092,,21.35,11.53
27004,32092,,14.05,7.59
32005,32092,,7.8,4.21
32006,32092,,10.4,5.62
32007,32092,,6.75,3.65
27901,32092,,12.5,6.75
32008,32092,,11.45,6.19
27005,32092,,19.75,10.67
36002,32092,,22.9,12.37
32010,32092,,14.05,7.59
32011,32092,,16.15,8.72
27006,32092,,12.5,6.75
27007,32092,,15.6,8.42
15008,32092,,19.75,10.67
15009,32092,,19.25,10.4
32013,32092,,15.1,8.15
15010,32092,,15.6,8.42
15011,32092,,23.4,12.64
15012,32092,,19.75,10.67
27008,32092,,8.35,4.51
15013,32092,,21.35,11.53
36004,32092,,21.85,11.8
27902,32092,,21.35,11.53
15014,32092,,26.0,14.04
15015,32092,,21.35,11.53
36005,32092,,21.35,11.53
32016,32092,,9.9,5.35
15016,32092,,27.05,14.61
36006,32092,,23.95,12.94
15017,32092,,20.8,11.23
36007,32092,,18.75,10.13
36008,32092,,21.35,11.53
32018,32092,,14.05,7.59
32017,32092,,5.2,2.81
27009,32092,,14.05,7.59
15019,32092,,24.95,13.48
15901,32092,,22.9,12.37
15020,32092,,26.55,14.34
15021,32092,,20.8,11.23
32020,32092,,10.9,5.89
32022,32092,,13.0,7.02
32021,32092,,4.15,2.24
32023,32092,,4.7,2.54
27010,32092,,14.05,7.59
27011,32092,,13.0,7.02
36010,32092,,22.35,12.07
15022,32092,,22.9,12.37
15023,32092,,26.55,14.34
32024,32092,,10.4,5.62
32025,32092,,12.5,6.75
15024,32092,,24.45,13.21
36902,32092,,17.15,9.26
15025,32092,,21.35,11.53
27012,32092,,13.0,7.02
27013,32092,,22.35,12.07
32029,32092,,4.15,2.24
27016,32092,,9.9,5.35
15027,32092,,18.75,10.13
32026,32092,,12.5,6.75
15028,32092,,27.05,14.61
15029,32092,,24.45,13.21
32027,32092,,13.55,7.32
27015,32092,,15.6,8.42
36013,32092,,17.15,9.26
36014,32092,,14.55,7.86
32028,32092,,6.75,3.65
15031,32092,,20.8,11.23
36015,32092,,20.3,10.96
15032,32092,,16.65,8.99
15033,32092,,21.35,11.53
36016,32092,,15.1,8.15
15034,32092,,26.55,14.34
32030,32092,,11.95,6.46
32031,32092,,7.8,4.21
15035,32092,,21.85,11.8
15036,32092,,22.35,12.07
15037,32092,,27.6,14.9
27017,32092,,7.3,3.94
36018,32092,,16.15,8.72
36019,32092,,18.2,9.83
27019,32092,,20.3,10.96
15038,32092,,21.35,11.53
27020,32092,,14.55,7.86
32033,32092,,13.0,7.02
36021,32092,,20.8,11.23
27022,32092,,16.65,8.99
27023,32092,,12.5,6.75
15039,32092,,19.25,10.4
36024,32092,,16.15,8.72
27026,32092,,10.9,5.89
32038,32092,,3.1,1.67
15040,32092,,26.55,14.34
32039,32092,,3.65,1.97
32040,32092,,14.05,7.59
32041,32092,,10.9,5.89
32042,32092,,11.95,6.46
27027,32092,,18.75,10.13
15042,32092,,23.4,12.64
27028,32092,,13.0,7.02
32043,32092,,6.75,3.65
15043,32092,,26.55,14.34
32044,32092,,2.1,1.13
15044,32092,,22.9,12.37
36026,32092,,22.35,12.07
32045,32092,,13.55,7.32
15045,32092,,24.45,13.21
36027,32092,,24.45,13.21
27029,32092,,16.15,8.72
36028,32092,,22.9,12.37
15046,32092,,14.05,7.59
32046,32092,,14.55,7.86
15047,32092,,23.95,12.94
15048,32092,,20.3,10.96
36029,32092,,21.35,11.53
15049,32092,,21.35,11.53
36030,32092,,17.15,9.26
36031,32092,,17.15,9.26
27030,32092,,18.2,9.83
15050,32092,,19.75,10.67
27031,32092,,7.3,3.94
32049,32092,,5.7,3.08
32050,32092,,5.2,2.81
27032,32092,,11.95,6.46
36032,32092,,19.25,10.4
36033,32092,,18.75,10.13
15051,32092,,22.35,12.07
32051,32092,,10.4,5.62
27033,32092,,18.75,10.13
15053,32092,,25.5,13.77
15052,32092,,27.05,14.61
15054,32092,,22.35,12.07
27034,32092,,14.55,7.86
15055,32092,,21.35,11.53
15056,32092,,22.35,12.07
27035,32092,,18.75,10.13
36035,32092,,20.8,11.23
32052,32092,,8.85,4.78
15057,32092,,23.4,12.64
32009,32092,,4.7,2.54
32015,32092,,2.6,1.4
32019,32092,,13.55,7.32
27014,32092,,11.95,6.46
36022,32092,,24.45,13.21
27024,32092,,8.85,4.78
32035,32092,,14.55,7.86
27043,32092,,10.9,5.89
32058,32092,,8.85,4.78
15066,32092,,20.8,11.23
36039,32092,,18.2,9.83
36048,32092,,21.85,11.8
27058,32092,,8.85,4.78
27063,32092,,19.25,10.4
27064,32092,,22.35,12.07
36036,32092,,22.9,12.37
32053,32092,,5.7,3.08
15058,32092,,20.8,11.23
15059,32092,,22.9,12.37
15060,32092,,21.85,11.8
15061,32092,,21.85,11.8
32012,32092,,8.35,4.51
32054,32092,,11.45,6.19
27038,32092,,20.3,10.96
27039,32092,,14.05,7.59
15062,32092,,23.95,12.94
15902,32092,,19.25,10.4
15064,32092,,20.3,10.96
32055,32092,,7.8,4.21
32056,32092,,14.05,7.59
15065,32092,,21.35,11.53
27040,32092,,13.0,7.02
27041,32092,,7.8,4.21
32057,32092,,6.75,3.65
27042,32092,,10.4,5.62
36037,32092,,18.75,10.13
27045,32092,,10.4,5.62
32060,32092,,3.65,1.97
32061,32092,,14.55,7.86
36041,32092,,21.85,11.8
27046,32092,,14.55,7.86
36043,32092,,18.75,10.13
36042,32092,,17.7,9.56
15068,32092,,27.05,14.61
36044,32092,,21.35,11.53
15069,32092,,20.3,10.96
32064,32092,,13.55,7.32
36038,32092,,21.85,11.8
32062,32092,,9.35,5.05
36040,32092,,21.85,11.8
15071,32092,,24.95,13.48
27049,32092,,10.9,5.89
32065,32092,,12.5,6.75
32066,32092,,11.95,6.46
27050,32092,,5.2,2.81
27056,32092,,14.05,7.59
32067,32092,,9.35,5.05
32068,32092,,11.95,6.46
36045,32092,,19.75,10.67
15072,32092,,22.9,12.37
32069,32092,,13.55,7.32
27051,32092,,21.35,11.53
36046,32092,,23.95,12.94
27052,32092,,5.2,2.81
15073,32092,,24.95,13.48
27053,32092,,16.15,8.72
32071,32092,,3.65,1.97
27054,32092,,17.15,9.26
36047,32092,,11.95,6.46
15074,32092,,21.85,11.8
32073,32092,,5.2,2.81
15075,32092,,20.8,11.23
36049,32092,,18.2,9.83
36050,32092,,17.7,9.56
27055,32092,,10.4,5.62
32074,32092,,13.55,7.32
32075,32092,,10.9,5.89
32076,32092,,14.05,7.59
15076,32092,,21.35,11.53
32070,32092,,4.15,2.24
32077,32092,,8.85,4.78
15077,32092,,23.4,12.64
15078,32092,,20.8,11.23
15079,32092,,14.05,7.59
36051,32092,,23.4,12.64
32078,32092,,5.7,3.08
27057,32092,,9.9,5.35
36052,32092,,17.15,9.26
27059,32092,,7.3,3.94
15080,32092,,15.6,8.42
36053,32092,,20.3,10.96
27060,32092,,10.9,5.89
32079,32092,,10.4,5.62
15082,32092,,20.3,10.96
32081,32092,,11.45,6.19
36054,32092,,20.8,11.23
15083,32092,,15.1,8.15
15084,32092,,22.9,12.37
15085,32092,,19.75,10.67
27061,32092,,18.75,10.13
32082,32092,,7.3,3.94
15086,32092,,22.35,12.07
27062,32092,,10.4,5.62
36055,32092,,19.75,10.67
15088,32092,,22.9,12.37
15087,32092,,22.35,12.07
36056,32092,,21.35,11.53
15089,32092,,19.75,10.67
32084,32092,,10.4,5.62
32085,32092,,5.2,2.81
32086,32092,,1.55,0.84
36057,32092,,19.75,10.67
36059,32092,,18.2,9.83
36058,32092,,21.35,11.53
36060,32092,,22.35,12.07
27065,32092,,16.15,8.72
32087,32092,,12.5,6.75
32088,32092,,4.15,2.24
36061,32092,,24.45,13.21
32089,32092,,6.25,3.38
32090,32092,,8.85,4.78
32091,32092,,4.7,2.54
32092,32092,,1.55,0.84
15091,32092,,19.75,10.67
15090,32092,,15.6,8.42
15092,32092,,26.0,14.04
27066,32092,,21.35,11.53
27021,32092,,17.7,9.56
32032,32092,,8.35,4.51
27025,32092,,22.35,12.07
32036,32092,,7.3,3.94
32037,32092,,7.3,3.94
15093,32092,,25.5,13.77
32003,15091,,16.65,8.99
15007,15091,,9.35,5.05
32014,15091,,18.2,9.83
36009,15091,,17.7,9.56
15018,15091,,2.1,1.13
15030,15091,,3.1,1.67
36017,15091,,8.85,4.78
27018,15091,,11.95,6.46
36023,15091,,19.25,10.4
32034,15091,,24.95,13.48
36901,15091,,12.5,6.75
36025,15091,,14.05,7.59
15041,15091,,4.7,2.54
32047,15091,,17.15,9.26
32048,15091,,26.0,14.04
27044,15091,,7.3,3.94
32059,15091,,15.6,8.42
32063,15091,,17.15,9.26
27047,15091,,13.0,7.02
15067,15091,,11.95,6.46
27048,15091,,9.9,5.35
32072,15091,,16.65,8.99
32080,15091,,15.6,8.42
32083,15091,,19.25,10.4
27001,15091,,6.25,3.38
15001,15091,,2.1,1.13
36020,15091,,7.3,3.94
27002,15091,,8.85,4.78
32001,15091,,17.7,9.56
15002,15091,,7.3,3.94
32002,15091,,14.55,7.86
27003,15091,,7.8,4.21
15003,15091,,2.6,1.4
36001,15091,,18.75,10.13
15004,15091,,1.55,0.84
15005,15091,,3.65,1.97
15006,15091,,5.7,3.08
36034,15091,,17.7,9.56
27037,15091,,11.95,6.46
15070,15091,,3.65,1.97
15081,15091,,4.7,2.54
32004,15091,,14.05,7.59
36003,15091,,17.15,9.26
27004,15091,,9.35,5.05
32005,15091,,20.8,11.23
32006,15091,,19.75,10.67
32007,15091,,18.2,9.83
27901,15091,,9.9,5.35
32008,15091,,16.15,8.72
27005,15091,,9.9,5.35
36002,15091,,11.45,6.19
32010,15091,,15.1,8.15
32011,15091,,13.0,7.02
27006,15091,,10.9,5.89
27007,15091,,4.7,2.54
15008,15091,,1.55,0.84
15009,15091,,1.55,0.84
32013,15091,,13.55,7.32
15010,15091,,4.7,2.54
15011,15091,,11.45,6.19
15012,15091,,7.8,4.21
27008,15091,,11.45,6.19
15013,15091,,7.8,4.21
36004,15091,,14.05,7.59
27902,15091,,9.9,5.35
15014,15091,,8.85,4.78
15015,15091,,1.55,0.84
36005,15091,,10.4,5.62
32016,15091,,21.35,11.53
15016,15091,,10.4,5.62
36006,15091,,11.95,6.46
15017,15091,,2.1,1.13
36007,15091,,10.9,5.89
36008,15091,,14.55,7.86
32018,15091,,16.65,8.99
32017,15091,,18.75,10.13
27009,15091,,10.9,5.89
15019,15091,,5.7,3.08
15901,15091,,6.25,3.38
15020,15091,,12.5,6.75
15021,15091,,2.6,1.4
32020,15091,,17.7,9.56
32022,15091,,15.6,8.42
32021,15091,,22.35,12.07
32023,15091,,15.1,8.15
27010,15091,,7.3,3.94
27011,15091,,8.85,4.78
36010,15091,,10.4,5.62
15022,15091,,4.7,2.54
15023,15091,,11.45,6.19
32024,15091,,18.2,9.83
32025,15091,,15.1,8.15
15024,15091,,3.65,1.97
36902,15091,,10.9,5.89
15025,15091,,4.7,2.54
27012,15091,,11.95,6.46
27013,15091,,8.85,4.78
32029,15091,,17.15,9.26
27016,15091,,9.9,5.35
15027,15091,,1.55,0.84
32026,15091,,14.55,7.86
15028,15091,,11.45,6.19
15029,15091,,6.25,3.38
32027,15091,,17.7,9.56
27015,15091,,6.75,3.65
36013,15091,,16.65,8.99
36014,15091,,18.75,10.13
32028,15091,,21.85,11.8
15031,15091,,2.1,1.13
36015,15091,,9.35,5.05
15032,15091,,3.1,1.67
15033,15091,,9.35,5.05
36016,15091,,12.5,6.75
15034,15091,,11.95,6.46
32030,15091,,21.85,11.8
32031,15091,,17.7,9.56
15035,15091,,2.1,1.13
15036,15091,,2.6,1.4
15037,15091,,12.5,6.75
27017,15091,,16.15,8.72
36018,15091,,11.95,6.46
36019,15091,,14.55,7.86
27019,15091,,9.9,5.35
15038,15091,,4.7,2.54
27020,15091,,5.7,3.08
32033,15091,,17.7,9.56
36021,15091,,16.65,8.99
27022,15091,,3.65,1.97
27023,15091,,7.8,4.21
15039,15091,,1.55,0.84
36024,15091,,10.9,5.89
27026,15091,,8.85,4.78
32038,15091,,17.15,9.26
15040,15091,,9.35,5.05
32039,15091,,21.35,11.53
32040,15091,,15.1,8.15
32041,15091,,20.3,10.96
32042,15091,,21.35,11.53
27027,15091,,8.85,4.78
15042,15091,,9.9,5.35
27028,15091,,7.3,3.94
32043,15091,,18.2,9.83
15043,15091,,7.3,3.94
32044,15091,,17.7,9.56
15044,15091,,7.8,4.21
36026,15091,,13.0,7.02
32045,15091,,14.05,7.59
15045,15091,,10.4,5.62
36027,15091,,12.5,6.75
27029,15091,,7.8,4.21
36028,15091,,11.45,6.19
15046,15091,,5.7,3.08
32046,15091,,17.15,9.26
15047,15091,,3.1,1.67
15048,15091,,1.55,0.84
36029,15091,,14.55,7.86
15049,15091,,3.65,1.97
36030,15091,,15.6,8.42
36031,15091,,15.6,8.42
27030,15091,,8.35,4.51
15050,15091,,1.55,0.84
27031,15091,,13.0,7.02
32049,15091,,19.75,10.67
32050,15091,,21.35,11.53
27032,15091,,7.8,4.21
36032,15091,,9.9,5.35
36033,15091,,15.1,8.15
15051,15091,,2.1,1.13
32051,15091,,20.8,11.23
27033,15091,,4.7,2.54
15053,15091,,11.95,6.46
15052,15091,,10.9,5.89
15054,15091,,2.6,1.4
27034,15091,,12.5,6.75
15055,15091,,2.1,1.13
15056,15091,,8.85,4.78
27035,15091,,15.1,8.15
36035,15091,,16.15,8.72
32052,15091,,17.7,9.56
15057,15091,,9.9,5.35
32009,15091,,17.7,9.56
32015,15091,,17.7,9.56
32019,15091,,14.05,7.59
27014,15091,,8.35,4.51
36022,15091,,14.05,7.59
27024,15091,,11.95,6.46
32035,15091,,13.0,7.02
27043,15091,,9.35,5.05
32058,15091,,16.65,8.99
15066,15091,,6.75,3.65
36039,15091,,15.6,8.42
36048,15091,,19.25,10.4
27058,15091,,10.9,5.89
27063,15091,,8.35,4.51
27064,15091,,7.8,4.21
36036,15091,,18.75,10.13
32053,15091,,22.35,12.07
15058,15091,,2.6,1.4
15059,15091,,4.7,2.54
15060,15091,,5.2,2.81
15061,15091,,6.25,3.38
32012,15091,,20.3,10.96
32054,15091,,16.15,8.72
27038,15091,,6.25,3.38
27039,15091,,6.25,3.38
15062,15091,,10.4,5.62
15902,15091,,2.1,1.13
15064,15091,,1.55,0.84
32055,15091,,17.15,9.26
32056,15091,,18.75,10.13
15065,15091,,8.85,4.78
27040,15091,,7.3,3.94
27041,15091,,13.55,7.32
32057,15091,,19.25,10.4
27042,15091,,10.4,5.62
36037,15091,,14.55,7.86
27045,15091,,13.0,7.02
32060,15091,,16.65,8.99
32061,15091,,13.0,7.02
36041,15091,,12.5,6.75
27046,15091,,8.35,4.51
36043,15091,,13.55,7.32
36042,15091,,16.65,8.99
15068,15091,,8.35,4.51
36044,15091,,8.85,4.78
15069,15091,,1.55,0.84
32064,15091,,18.2,9.83
36038,15091,,12.5,6.75
32062,15091,,20.3,10.96
36040,15091,,10.9,5.89
15071,15091,,11.45,6.19
27049,15091,,9.35,5.05
32065,15091,,15.1,8.15
32066,15091,,18.2,9.83
27050,15091,,14.55,7.86
27056,15091,,5.7,3.08
32067,15091,,19.25,10.4
32068,15091,,17.15,9.26
36045,15091,,14.05,7.59
15072,15091,,10.9,5.89
32069,15091,,16.15,8.72
27051,15091,,10.9,5.89
36046,15091,,11.95,6.46
27052,15091,,14.55,7.86
15073,15091,,13.0,7.02
27053,15091,,9.9,5.35
32071,15091,,23.95,12.94
27054,15091,,8.85,4.78
36047,15091,,8.85,4.78
15074,15091,,8.85,4.78
32073,15091,,18.2,9.83
15075,15091,,1.55,0.84
36049,15091,,16.65,8.99
36050,15091,,17.15,9.26
27055,15091,,10.9,5.89
32074,15091,,14.55,7.86
32075,15091,,16.15,8.72
32076,15091,,13.55,7.32
15076,15091,,3.1,1.67
32070,15091,,16.15,8.72
32077,15091,,18.75,10.13
15077,15091,,8.35,4.51
15078,15091,,6.75,3.65
15079,15091,,6.25,3.38
36051,15091,,13.0,7.02
32078,15091,,20.3,10.96
27057,15091,,9.9,5.35
36052,15091,,9.9,5.35
27059,15091,,13.55,7.32
15080,15091,,4.15,2.24
36053,15091,,13.55,7.32
27060,15091,,8.85,4.78
32079,15091,,17.15,9.26
15082,15091,,7.3,3.94
32081,15091,,15.6,8.42
36054,15091,,17.7,9.56
15083,15091,,5.2,2.81
15084,15091,,5.7,3.08
15085,15091,,7.8,4.21
27061,15091,,9.9,5.35
32082,15091,,20.3,10.96
15086,15091,,6.25,3.38
27062,15091,,11.95,6.46
36055,15091,,16.65,8.99
15088,15091,,6.75,3.65
15087,15091,,3.65,1.97
36056,15091,,9.35,5.05
15089,15091,,7.3,3.94
32084,15091,,18.75,10.13
32085,15091,,21.85,11.8
32086,15091,,19.25,10.4
36057,15091,,14.55,7.86
36059,15091,,7.3,3.94
36058,15091,,13.0,7.02
36060,15091,,10.9,5.89
27065,15091,,4.7,2.54
32087,15091,,14.55,7.86
32088,15091,,17.15,9.26
36061,15091,,11.95,6.46
32089,15091,,19.25,10.4
32090,15091,,19.25,10.4
32091,15091,,23.4,12.64
32092,15091,,19.75,10.67
15091,15091,,1.55,0.84
15090,15091,,4.15,2.24
15092,15091,,9.35,5.05
27066,15091,,7.8,4.21
27021,15091,,3.65,1.97
32032,15091,,19.25,10.4
27025,15091,,8.35,4.51
32036,15091,,18.2,9.83
32037,15091,,18.2,9.83
15093,15091,,8.35,4.51
32003,15090,,10.4,5.62
15007,15090,,7.3,3.94
32014,15090,,11.95,6.46
36009,15090,,11.95,6.46
15018,15090,,5.7,3.08
15030,15090,,4.7,2.54
36017,15090,,6.75,3.65
27018,15090,,11.45,6.19
36023,15090,,17.15,9.26
32034,15090,,19.25,10.4
36901,15090,,10.4,5.62
36025,15090,,9.35,5.05
15041,15090,,5.2,2.81
32047,15090,,11.45,6.19
32048,15090,,20.3,10.96
27044,15090,,7.8,4.21
32059,15090,,8.35,4.51
32063,15090,,13.0,7.02
27047,15090,,9.35,5.05
15067,15090,,9.9,5.35
27048,15090,,10.4,5.62
32072,15090,,13.0,7.02
32080,15090,,10.9,5.89
32083,15090,,15.6,8.42
27001,15090,,7.3,3.94
15001,15090,,3.1,1.67
36020,15090,,3.65,1.97
27002,15090,,10.4,5.62
32001,15090,,11.45,6.19
15002,15090,,5.2,2.81
32002,15090,,8.35,4.51
27003,15090,,3.65,1.97
15003,15090,,2.1,1.13
36001,15090,,13.0,7.02
15004,15090,,5.7,3.08
15005,15090,,5.2,2.81
15006,15090,,1.55,0.84
36034,15090,,14.05,7.59
27037,15090,,10.4,5.62
15070,15090,,5.2,2.81
15081,15090,,6.75,3.65
32004,15090,,9.35,5.05
36003,15090,,15.1,8.15
27004,15090,,8.85,4.78
32005,15090,,14.55,7.86
32006,15090,,13.55,7.32
32007,15090,,11.95,6.46
27901,15090,,8.85,4.78
32008,15090,,9.9,5.35
27005,15090,,10.4,5.62
36002,15090,,9.35,5.05
32010,15090,,9.35,5.05
32011,15090,,7.8,4.21
27006,15090,,9.9,5.35
27007,15090,,3.65,1.97
15008,15090,,3.65,1.97
15009,15090,,3.1,1.67
32013,15090,,8.35,4.51
15010,15090,,1.55,0.84
15011,15090,,9.35,5.05
15012,15090,,5.2,2.81
27008,15090,,8.35,4.51
15013,15090,,5.7,3.08
36004,15090,,11.95,6.46
27902,15090,,11.95,6.46
15014,15090,,10.4,5.62
15015,15090,,4.7,2.54
36005,15090,,8.35,4.51
32016,15090,,15.1,8.15
15016,15090,,11.95,6.46
36006,15090,,9.9,5.35
15017,15090,,4.15,2.24
36007,15090,,8.85,4.78
36008,15090,,12.5,6.75
32018,15090,,10.4,5.62
32017,15090,,15.1,8.15
27009,15090,,6.75,3.65
15019,15090,,5.7,3.08
15901,15090,,9.9,5.35
15020,15090,,10.9,5.89
15021,15090,,3.65,1.97
32020,15090,,11.45,6.19
32022,15090,,9.35,5.05
32021,15090,,16.65,8.99
32023,15090,,10.9,5.89
27010,15090,,6.25,3.38
27011,15090,,7.8,4.21
36010,15090,,8.35,4.51
15022,15090,,8.35,4.51
15023,15090,,13.0,7.02
32024,15090,,12.5,6.75
32025,15090,,9.35,5.05
15024,15090,,3.65,1.97
36902,15090,,7.3,3.94
15025,15090,,7.8,4.21
27012,15090,,10.9,5.89
27013,15090,,10.4,5.62
32029,15090,,13.0,7.02
27016,15090,,5.7,3.08
15027,15090,,2.6,1.4
32026,15090,,8.85,4.78
15028,15090,,13.0,7.02
15029,15090,,6.25,3.38
32027,15090,,11.45,6.19
27015,15090,,5.7,3.08
36013,15090,,13.55,7.32
36014,15090,,12.5,6.75
32028,15090,,15.6,8.42
15031,15090,,4.15,2.24
36015,15090,,7.3,3.94
15032,15090,,1.55,0.84
15033,15090,,6.75,3.65
36016,15090,,6.25,3.38
15034,15090,,10.9,5.89
32030,15090,,15.6,8.42
32031,15090,,11.45,6.19
15035,15090,,5.7,3.08
15036,15090,,6.25,3.38
15037,15090,,13.55,7.32
27017,15090,,11.95,6.46
36018,15090,,7.3,3.94
36019,15090,,9.9,5.35
27019,15090,,10.9,5.89
15038,15090,,1.55,0.84
27020,15090,,2.6,1.4
32033,15090,,11.45,6.19
36021,15090,,14.55,7.86
27022,15090,,2.6,1.4
27023,15090,,4.7,2.54
15039,15090,,3.65,1.97
36024,15090,,4.7,2.54
27026,15090,,6.75,3.65
32038,15090,,13.55,7.32
15040,15090,,10.4,5.62
32039,15090,,15.6,8.42
32040,15090,,8.85,4.78
32041,15090,,14.05,7.59
32042,15090,,15.1,8.15
27027,15090,,9.35,5.05
15042,15090,,7.8,4.21
27028,15090,,4.7,2.54
32043,15090,,11.95,6.46
15043,15090,,8.85,4.78
32044,15090,,13.55,7.32
15044,15090,,9.35,5.05
36026,15090,,10.9,5.89
32045,15090,,8.35,4.51
